w:\modules\database\MariaDB-10.4\bin\mysqld.exe, Version: 10.4.19-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: (null)
Time		    Id Command	Argument
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:43:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:44:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:45:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:46:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:47:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:48:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:49:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:50:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:51:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:52:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:53:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:54:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:55:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:56:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:57:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:58:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718  9:59:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:00:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:01:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:02:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:03:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:04:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:05:50	     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
240718 10:06:50	     9 Query	DELETE FROM `mail`WHERE `type` = '2' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
		     9 Query	SELECT `m`.`id`, `c`.`char_id`, `c`.`account_id`, `c2`.`account_id` FROM `mail` `m` INNER JOIN `char` `c` ON `c`.`char_id`=`m`.`dest_id` INNER JOIN `char` `c2` ON `c2`.`char_id`=`m`.`send_id` WHERE `type` = '2' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY ) ORDER BY `id` LIMIT 101
		     9 Query	DELETE FROM `mail`WHERE `type` = '0' AND `send_id` = '0' AND `time` <= UNIX_TIMESTAMP( NOW() - INTERVAL 15 DAY )
